ANO_ESCOLAR,CODIGO_ESCUELA,region,municipio,escuela,escuela_receptora,nivel,consolidada,matricula,matricula_2016-17,cambio_matricula,promedio_espanol,promedio_matematica,promedio_ingles,promedio_ciencias
2017-18,36327,HUMACAO,JUNCOS ,Roberto Silva Morales,0.00,elemental,0.00,393.00,360.00,0.09,49.70,56.60,23.50,69.40
2017-18,32128,HUMACAO,RIO GRANDE,Rosa Bernard,0.00,elemental,1.00,239.00,208.00,0.15,28.00,32.00,17.00,23.00
2017-18,32532,HUMACAO,YABUCOA,Rosa Costa Valdivieso,0.00,intermedia,0.00,252.00,270.00,-0.07,37.70,13.10,27.50,32.90
2017-18,34769,HUMACAO,FAJARDO,Rosa Pascuala Paris,0.00,elemental,0.00,217.00,254.00,-0.15,66.70,72.10,75.70,54.80
2017-18,32466,HUMACAO,MAUNABO,Rosa Sanchez Vargas,0.00,elemental,1.00,121.00,135.00,-0.10,41.00,45.00,27.00,43.00
2017-18,31369,HUMACAO,LUQUILLO,Rosendo Matienzo Cintron,0.00,elemental,1.00,123.00,118.00,0.04,77.00,45.00,70.00,100.00
2017-18,33308,HUMACAO,HUMACAO,Rufino Vigo,0.00,elemental,0.00,286.00,255.00,0.12,49.00,68.10,46.90,65.10
2017-18,30098,HUMACAO,CEIBA,Santiago Iglesias Pantin,0.00,superior,0.00,436.00,510.00,-0.15,22.60,12.00,40.40,32.20
2017-18,34355,HUMACAO,LAS PIEDRAS,Santiago Torres,0.00,intermedia,0.00,343.00,236.00,0.45,37.60,2.60,29.60,13.70
2017-18,34199,HUMACAO,HUMACAO,Su Agapito Lopez Flores,0.00,interlocking,0.00,361.00,349.00,0.03,24.90,11.00,21.60,31.10
2017-18,32680,HUMACAO,YABUCOA,Su Andres Sandin,0.00,interlocking,0.00,357.00,341.00,0.05,41.50,18.70,28.50,39.20
2017-18,32433,HUMACAO,YABUCOA,Su Asuncion Lugo,0.00,interlocking,0.00,220.00,217.00,0.01,45.80,25.40,24.80,54.40
2017-18,22566,HUMACAO,SAN LORENZO,Su Carlos Zayas,0.00,interlocking,0.00,269.00,258.00,0.04,39.30,22.70,33.10,22.70
2017-18,30742,HUMACAO,JUNCOS ,Su Clara M Aramburu,0.00,interlocking,0.00,484.00,466.00,0.04,33.50,13.80,33.30,37.50
2017-18,30569,HUMACAO,HUMACAO,Su Cruz Ortiz Stella,0.00,interlocking,1.00,268.00,269.00,0.00,,,,
2017-18,31427,HUMACAO,MAUNABO,Su Higinio Figueroa Villegas,0.00,interlocking,0.00,365.00,390.00,-0.06,45.80,18.50,27.30,48.10
2017-18,22459,HUMACAO,SAN LORENZO,Su Jagual Adentro,0.00,interlocking,0.00,260.00,272.00,-0.04,47.40,25.30,22.00,54.00
2017-18,32748,HUMACAO,YABUCOA,Su Jesus T Sanabria Cruz,0.00,interlocking,0.00,363.00,310.00,0.17,63.90,47.80,55.20,65.30
2017-18,25239,HUMACAO,PATILLAS,Su Joaquin Padilla,0.00,interlocking,0.00,224.00,203.00,0.10,47.60,53.10,72.90,80.00
2017-18,30577,HUMACAO,HUMACAO,Su Jose Toro Rios,0.00,interlocking,1.00,220.00,204.00,0.08,41.00,26.00,42.00,59.00
2017-18,30551,HUMACAO,HUMACAO,Su Luciano Rios,0.00,interlocking,1.00,275.00,214.00,0.29,14.00,6.00,14.00,16.00
2017-18,32540,HUMACAO,YABUCOA,Su Manuel Ortiz,0.00,interlocking,0.00,128.00,162.00,-0.21,67.70,46.80,66.10,100.00
2017-18,32706,HUMACAO,YABUCOA,Su Marcos Sanchez,0.00,interlocking,1.00,94.00,105.00,-0.10,12.00,12.00,3.00,14.00
2017-18,36046,HUMACAO,LOIZA,Su Nueva Bo Mediania,0.00,interlocking,0.00,356.00,442.00,-0.19,21.10,11.70,11.00,12.10
2017-18,30759,HUMACAO,JUNCOS ,Su Pedro Rivera Molina,0.00,interlocking,0.00,682.00,546.00,0.25,36.10,31.70,37.40,47.60
2017-18,32458,HUMACAO,YABUCOA,Su Rogelio Rosado,0.00,interlocking,0.00,260.00,270.00,-0.04,31.20,12.70,28.00,33.30
2017-18,31393,HUMACAO,LUQUILLO,Su Sabana (Su Alejandrina Rios),0.00,elemental,0.00,241.00,306.00,-0.21,66.00,65.10,45.30,48.40
2017-18,35014,HUMACAO,NAGUABO,Su Silverio Garcia,0.00,interlocking,0.00,301.00,291.00,0.03,16.40,13.50,15.00,20.70
2017-18,35501,HUMACAO,HUMACAO,Sup Voc Manuel Mediavilla,0.00,superior,0.00,587.00,707.00,-0.17,23.00,0.80,28.00,23.40
2017-18,35618,HUMACAO,LUQUILLO,Superior Isidro A Sanchez,0.00,superior,0.00,778.00,894.00,-0.13,31.80,3.30,38.10,35.10
2017-18,32755,HUMACAO,YABUCOA,Teodoro Aguilar Mora,0.00,superior,0.00,470.00,552.00,-0.15,25.30,0.00,31.60,30.80
2017-18,25189,HUMACAO,PATILLAS,Tomas Vera Ayala,0.00,elemental,1.00,58.00,60.00,-0.03,37.00,38.00,10.00,25.00
2017-18,36384,HUMACAO,CANOVANAS,Voc William Rivera Betancourt,0.00,superior,0.00,458.00,307.00,0.49,44.20,1.00,45.20,51.00
2017-18,35899,HUMACAO,MAUNABO,Wilfredo Lafuente Ortiz,0.00,interlocking,0.00,283.00,201.00,0.41,19.70,6.10,8.40,31.40
2017-18,42473,MAYAGUEZ,MOCA,Adolfo Babilonia,0.00,elemental,0.00,325.00,322.00,0.01,71.50,70.60,79.20,91.10
2017-18,43455,MAYAGUEZ,SAN SEBASTIAN,Aibonito Beltran,0.00,elemental,1.00,104.00,136.00,-0.24,49.00,77.00,60.00,69.00
2017-18,41475,MAYAGUEZ,LAJAS,Alejandro Tapia y Rivera,0.00,elemental,1.00,98.00,121.00,-0.19,69.00,95.00,72.00,100.00
2017-18,43166,MAYAGUEZ,SAN GERMAN,Amino Tio de Malaret,0.00,elemental,1.00,138.00,175.00,-0.21,96.00,99.00,78.00,100.00
2017-18,40493,MAYAGUEZ,AGUADILLA,Ana M Javariz,0.00,elemental,0.00,215.00,243.00,-0.12,88.90,84.80,76.80,83.30
2017-18,42739,MAYAGUEZ,MOCA,Angel Gelo Morales Morales,0.00,elemental,1.00,117.00,199.00,-0.41,57.00,60.00,46.00,50.00
2017-18,43471,MAYAGUEZ,SAN SEBASTIAN,Angel Guerrero Lugo,0.00,elemental,1.00,95.00,80.00,0.19,80.00,71.00,78.00,100.00
2017-18,40139,MAYAGUEZ,AGUADA,Anselmo Villarubia,0.00,elemental,0.00,303.00,316.00,-0.04,54.70,66.40,62.00,56.50
2017-18,43174,MAYAGUEZ,SAN GERMAN,Antonia Martinez,0.00,elemental,1.00,131.00,154.00,-0.15,61.00,68.00,50.00,52.00
2017-18,40485,MAYAGUEZ,AGUADILLA,Antonio Badillo Hernandez,0.00,intermedia,1.00,319.00,283.00,0.13,,,,
2017-18,46672,MAYAGUEZ,AGUADILLA,Antonio Badillo Hernandez,0.00,elemental,0.00,327.00,239.00,0.37,27.40,24.10,37.20,30.50
2017-18,15438,MAYAGUEZ,ISABELA,Antonio Geigel Paredes,0.00,elemental,0.00,264.00,262.00,0.01,52.60,53.30,50.40,54.90
2017-18,40527,MAYAGUEZ,AÑASCO,Antonio Gonzalez Suarez,0.00,elemental,0.00,290.00,311.00,-0.07,54.60,52.50,70.30,69.40
2017-18,42523,MAYAGUEZ,MOCA,Antonio S Pedreira,0.00,intermedia,1.00,595.00,311.00,0.91,34.00,7.00,48.00,28.00
2017-18,40147,MAYAGUEZ,AGUADA,Aquilino Caban,0.00,interlocking,0.00,501.00,361.00,0.39,46.30,21.50,55.90,48.50
2017-18,40014,MAYAGUEZ,AGUADA,Arsernio Martinez,0.00,superior,1.00,543.00,283.00,0.92,,50.00,,
2017-18,43505,MAYAGUEZ,SAN SEBASTIAN,Aurea Fuentes Mendez,0.00,elemental,0.00,116.00,161.00,-0.28,35.90,39.10,23.40,53.60
2017-18,48025,MAYAGUEZ,SAN SEBASTIAN,Aurora Mendez Charneco,0.00,elemental,0.00,333.00,327.00,0.02,33.90,39.70,22.40,32.40
2017-18,40279,MAYAGUEZ,AGUADILLA,Barriada Caban,0.00,elemental,1.00,142.00,170.00,-0.16,66.00,69.00,42.00,61.00
2017-18,43273,MAYAGUEZ,SAN GERMAN,Bartolome de las Casas,0.00,elemental,0.00,187.00,178.00,0.05,71.30,69.10,68.10,86.20
2017-18,46656,MAYAGUEZ,AGUADILLA,Benito Cerezo Vazquez,0.00,superior,0.00,435.00,401.00,0.08,35.20,11.10,60.00,61.50
2017-18,45393,MAYAGUEZ,SABANA GRANDE,Blanca Malaret,0.00,intermedia,0.00,388.00,406.00,-0.04,57.80,54.30,61.00,91.30
2017-18,41632,MAYAGUEZ,LAS MARIAS,Bryan,0.00,elemental,0.00,71.00,84.00,-0.15,71.40,54.80,57.10,71.40
2017-18,47605,MAYAGUEZ,SAN GERMAN,Carmen Borras Battistini,0.00,elemental,1.00,96.00,95.00,0.01,89.00,96.00,98.00,100.00
2017-18,47613,MAYAGUEZ,AÑASCO,Carmen Casasus Martin,0.00,elemental,0.00,324.00,321.00,0.01,69.70,72.10,65.70,71.70
2017-18,42028,MAYAGUEZ,MAYAGUEZ,Castillo,0.00,elemental,1.00,101.00,110.00,-0.08,84.00,76.00,87.00,100.00
2017-18,45310,MAYAGUEZ,AGUADA,Centro Vocacional Especial,0.00,especializada,0.00,126.00,123.00,0.02,33.30,10.00,15.00,25.00
2017-18,42572,MAYAGUEZ,MOCA,Cerro Gordo Medina,0.00,elemental,0.00,169.00,162.00,0.04,82.10,93.60,89.60,91.30
2017-18,42036,MAYAGUEZ,MAYAGUEZ,Charles T Irizarry,0.00,elemental,1.00,125.00,117.00,0.07,,,,
2017-18,42911,MAYAGUEZ,RINCON,Conrado Rodriguez ,0.00,elemental,0.00,192.00,199.00,-0.04,67.80,70.10,62.10,73.30
2017-18,44560,MAYAGUEZ,MOCA,Cuchillas,0.00,elemental,0.00,236.00,175.00,0.35,100.00,85.70,100.00,100.00
2017-18,42069,MAYAGUEZ,MAYAGUEZ,Cuesta de Piedras,0.00,elemental,1.00,186.00,210.00,-0.11,53.00,50.00,50.00,100.00
2017-18,42119,MAYAGUEZ,MAYAGUEZ,David G Farragut,0.00,elemental,1.00,187.00,205.00,-0.09,91.00,96.00,93.00,83.00
2017-18,40253,MAYAGUEZ,AGUADILLA,Dr Agustin Stahl,0.00,elemental,1.00,124.00,165.00,-0.25,44.00,44.00,25.00,7.00
2017-18,40022,MAYAGUEZ,AGUADA,Dr Carlos Gonzales,0.00,superior,0.00,832.00,804.00,0.03,62.30,42.50,75.50,67.50
2017-18,46003,MAYAGUEZ,MOCA,Dr Efrain Sanchez Hidalgo,0.00,superior,0.00,351.00,472.00,-0.26,20.70,3.40,27.60,34.50
2017-18,15792,MAYAGUEZ,ISABELA,Dr Heriberto Domenech,0.00,superior,0.00,748.00,650.00,0.15,34.30,3.60,34.10,37.00
2017-18,43042,MAYAGUEZ,SABANA GRANDE,Dr Jose Celso Barbosa,0.00,elemental,1.00,145.00,165.00,-0.12,85.00,100.00,77.00,85.00
2017-18,42077,MAYAGUEZ,MAYAGUEZ,Dr Pedro Perea Fajardo,0.00,superior,0.00,956.00,923.00,0.04,27.50,1.30,22.00,44.10
2017-18,41699,MAYAGUEZ,LAS MARIAS,Dr Silverio Medina Gaud,0.00,elemental,0.00,95.00,116.00,-0.18,39.60,45.80,16.70,57.10
2017-18,40345,MAYAGUEZ,AGUADILLA,Eladio J Vega,0.00,elemental,1.00,110.00,165.00,-0.33,79.00,88.00,85.00,79.00
2017-18,46086,MAYAGUEZ,AGUADA,Eladio Tirado Lopez,0.00,superior,0.00,279.00,410.00,-0.32,40.70,3.70,50.90,45.30
2017-18,50120,MAYAGUEZ,LAJAS,Elemental Urbana Nueva,0.00,elemental,0.00,445.00,496.00,-0.10,50.20,68.70,40.10,41.00
2017-18,45955,MAYAGUEZ,MAYAGUEZ,Elpidio H Rivera,0.00,intermedia,0.00,358.00,376.00,-0.05,32.60,9.90,28.40,21.90
2017-18,15404,MAYAGUEZ,ISABELA,Epifanio Estrada,0.00,elemental,0.00,199.00,204.00,-0.02,70.20,83.30,79.80,75.90
2017-18,46805,MAYAGUEZ,SAN SEBASTIAN,Ernestina Mendez,0.00,intermedia,0.00,655.00,384.00,0.71,37.60,14.60,36.10,41.20
2017-18,48017,MAYAGUEZ,HORMIGUEROS,Escuela Elemental Nueva,0.00,elemental,0.00,323.00,285.00,0.13,62.90,81.10,74.20,80.70
2017-18,40519,MAYAGUEZ,AÑASCO,Escuela Especializada Alcides Figueroa,0.00,interlocking,0.00,332.00,239.00,0.39,68.20,25.30,90.90,79.40
2017-18,40626,MAYAGUEZ,AÑASCO,Espino,0.00,elemental,0.00,255.00,232.00,0.10,61.60,72.30,28.60,38.60
2017-18,47084,MAYAGUEZ,MAYAGUEZ,Esteban Rosado Baez,0.00,interlocking,0.00,277.00,178.00,0.56,32.20,34.70,51.00,52.80
2017-18,46664,MAYAGUEZ,AGUADILLA,Ester Feliciano Mendoza,0.00,intermedia,0.00,416.00,370.00,0.12,26.70,8.70,33.20,20.80
2017-18,47977,MAYAGUEZ,LAS MARIAS,Eugenio Maria de Hostos (Intermedia),0.00,intermedia,0.00,179.00,172.00,0.04,43.00,30.70,30.20,51.20
2017-18,48298,MAYAGUEZ,MAYAGUEZ,Eugenio Maria de Hostos (Superior),0.00,superior,0.00,892.00,974.00,-0.08,45.00,5.10,39.40,49.50
2017-18,46219,MAYAGUEZ,LAS MARIAS,Eva y Patria Custodio,0.00,superior,0.00,301.00,280.00,0.08,57.80,35.90,56.30,73.40
2017-18,44743,MAYAGUEZ,AGUADILLA,Extension Borinquen,0.00,elemental,1.00,84.00,104.00,-0.19,,,,
2017-18,41822,MAYAGUEZ,LAS MARIAS,Fortunato Jorge Corona,0.00,elemental,1.00,195.00,196.00,-0.01,,,,
2017-18,15248,MAYAGUEZ,ISABELA,Francisco Mendoza,0.00,superior,0.00,868.00,749.00,0.16,56.20,11.20,59.60,55.40
2017-18,42143,MAYAGUEZ,MAYAGUEZ,Franklin D Roosevelt,0.00,elemental,1.00,158.00,172.00,-0.08,21.00,33.00,20.00,57.00
2017-18,42994,MAYAGUEZ,SABANA GRANDE,Franklin Delano Roosevelt,0.00,elemental,1.00,112.00,105.00,0.07,,,,
2017-18,42887,MAYAGUEZ,RINCON,Genoveva Perez,0.00,elemental,1.00,102.00,128.00,-0.20,70.00,84.00,80.00,87.00
2017-18,43257,MAYAGUEZ,SAN GERMAN,Georgina Alvarado,0.00,elemental,0.00,137.00,151.00,-0.09,100.00,100.00,100.00,100.00
2017-18,15412,MAYAGUEZ,ISABELA,Gloria Gonzalez,0.00,elemental,1.00,114.00,155.00,-0.26,87.00,87.00,91.00,89.00
2017-18,43323,MAYAGUEZ,SAN GERMAN,Henry W Longfellow,0.00,elemental,0.00,358.00,375.00,-0.05,91.90,90.20,85.50,92.60
2017-18,43307,MAYAGUEZ,SAN GERMAN,Herminia C Ramirez,0.00,elemental,0.00,157.00,166.00,-0.05,92.10,97.40,90.80,89.30
2017-18,40295,MAYAGUEZ,AGUADILLA,Homero Rivera Sola,0.00,elemental,0.00,153.00,165.00,-0.07,56.70,85.10,64.20,73.70
2017-18,41913,MAYAGUEZ,MARICAO,Indiera Fria,0.00,elemental,0.00,83.00,81.00,0.02,88.20,79.40,76.50,83.30
2017-18,46821,MAYAGUEZ,CABO ROJO,Ines Maria Mendoza,0.00,superior,0.00,595.00,569.00,0.05,40.90,0.00,44.90,46.50
2017-18,15750,MAYAGUEZ,ISABELA,Irma Deliz de Muñoz,0.00,intermedia,0.00,539.00,225.00,1.40,31.50,4.10,38.00,33.70
2017-18,40667,MAYAGUEZ,AÑASCO,Isabel Suarez,0.00,intermedia,0.00,466.00,464.00,0.00,29.70,3.40,26.10,45.10
2017-18,40915,MAYAGUEZ,CABO ROJO,James Garfield,0.00,elemental,0.00,257.00,232.00,0.11,77.40,82.70,84.20,92.70
2017-18,42820,MAYAGUEZ,RINCON,Jorge Seda Crespo,0.00,intermedia,1.00,166.00,249.00,-0.33,32.00,8.00,38.00,23.00
2017-18,43034,MAYAGUEZ,SABANA GRANDE,Jose A Castillo,0.00,elemental,1.00,298.00,300.00,-0.01,97.00,99.00,97.00,77.00
2017-18,40444,MAYAGUEZ,AGUADILLA,Jose Acevedo Alvarez,0.00,elemental,1.00,97.00,122.00,-0.20,70.00,54.00,57.00,64.00
2017-18,15446,MAYAGUEZ,ISABELA,Jose C Rosario,0.00,interlocking,0.00,627.00,311.00,1.02,36.40,15.10,34.20,32.80
2017-18,40287,MAYAGUEZ,AGUADILLA,Jose de Diego,0.00,elemental,1.00,120.00,160.00,-0.25,89.00,94.00,100.00,91.00
2017-18,40378,MAYAGUEZ,AGUADILLA,Jose de Diego,0.00,intermedia,0.00,242.00,201.00,0.20,20.90,4.30,16.70,36.80
2017-18,42176,MAYAGUEZ,MAYAGUEZ,Jose Gautier Benitez,0.00,interlocking,0.00,359.00,147.00,1.44,48.30,40.90,51.10,55.90
2017-18,40121,MAYAGUEZ,AGUADA,Jose Gonzalez Ruiz,0.00,elemental,0.00,146.00,169.00,-0.14,92.20,96.10,100.00,100.00
2017-18,15214,MAYAGUEZ,ISABELA,Jose Julian Acosta,0.00,elemental,1.00,135.00,164.00,-0.18,72.00,84.00,48.00,88.00
2017-18,43018,MAYAGUEZ,SABANA GRANDE,Jose R Gaztambide,0.00,elemental,0.00,166.00,202.00,-0.18,67.10,78.90,57.90,100.00
2017-18,42804,MAYAGUEZ,MOCA,Juan de Dios Quiñones,0.00,elemental,0.00,289.00,280.00,0.03,61.80,56.10,53.50,40.70
2017-18,43059,MAYAGUEZ,SABANA GRANDE,Juan I Vega,0.00,elemental,1.00,193.00,195.00,-0.01,87.00,71.00,65.00,86.00
2017-18,40204,MAYAGUEZ,AGUADA,Juan Lino Santiago,0.00,elemental,0.00,601.00,250.00,1.40,67.60,73.60,77.50,74.70
2017-18,47647,MAYAGUEZ,AGUADILLA,Juan Perez Pelegrina (Nueva),0.00,superior,0.00,715.00,693.00,0.03,50.00,12.10,70.00,66.40
2017-18,43547,MAYAGUEZ,MOCA,Juana B Guzman,0.00,elemental,1.00,76.00,97.00,-0.22,,,,
2017-18,43224,MAYAGUEZ,SAN GERMAN,Julio V Guzman,0.00,intermedia,0.00,436.00,354.00,0.23,37.50,4.40,32.10,34.60
2017-18,45641,MAYAGUEZ,MARICAO,La Carmen,0.00,elemental,0.00,124.00,128.00,-0.03,42.40,65.50,62.10,47.60
2017-18,43406,MAYAGUEZ,SAN GERMAN,Laura Mercado,0.00,interlocking,0.00,348.00,342.00,0.02,41.40,18.20,31.50,47.40
2017-18,43448,MAYAGUEZ,MOCA,Laurentino Nieves Velez,0.00,elemental,1.00,93.00,134.00,-0.31,78.00,85.00,73.00,89.00
2017-18,45682,MAYAGUEZ,LAJAS,Leonides Morales Rodriguez,0.00,superior,0.00,840.00,768.00,0.09,38.90,12.50,42.30,39.80
2017-18,43315,MAYAGUEZ,SAN GERMAN,Lola Rodriguez de Tio,0.00,superior,0.00,673.00,646.00,0.04,47.60,5.60,36.80,56.30
2017-18,40394,MAYAGUEZ,AGUADILLA,Lucia Cubrero,0.00,elemental,1.00,147.00,190.00,-0.23,89.00,86.00,91.00,100.00
2017-18,46995,MAYAGUEZ,AÑASCO,Luis Muñoz Marin,0.00,superior,0.00,462.00,467.00,-0.01,65.70,19.20,68.70,74.70
2017-18,40477,MAYAGUEZ,AGUADILLA,Luis Muñoz Rivera,0.00,elemental,0.00,206.00,266.00,-0.23,49.30,55.50,35.80,51.10
2017-18,41541,MAYAGUEZ,LAJAS,Luis Muñoz Rivera,0.00,intermedia,0.00,466.00,423.00,0.10,33.30,3.60,30.50,28.90
2017-18,42242,MAYAGUEZ,MAYAGUEZ,Luis Muñoz Rivera,0.00,elemental,0.00,263.00,296.00,-0.11,38.90,53.70,49.00,62.20
2017-18,48264,MAYAGUEZ,SABANA GRANDE,Luis Negron Lopez,0.00,superior,0.00,719.00,647.00,0.11,42.00,2.50,43.90,43.30
2017-18,47555,MAYAGUEZ,LAS MARIAS,Luis Santaliz Capestany,0.00,elemental,1.00,214.00,242.00,-0.12,33.00,,,
2017-18,46813,MAYAGUEZ,AGUADA,Lydia Melendez,0.00,elemental,0.00,253.00,160.00,0.58,37.90,35.00,31.40,48.80
2017-18,42267,MAYAGUEZ,MAYAGUEZ,Manuel A Barreto,0.00,intermedia,0.00,235.00,218.00,0.08,23.10,5.20,22.20,24.50
2017-18,15206,MAYAGUEZ,ISABELA,Manuel Corchado y Juarbe,0.00,elemental,1.00,187.00,233.00,-0.20,57.00,72.00,74.00,97.00
2017-18,47662,MAYAGUEZ,RINCON,Manuel Garcia Perez (Nueva),0.00,superior,0.00,407.00,389.00,0.05,31.30,1.00,60.40,41.10
2017-18,42945,MAYAGUEZ,RINCON,Manuel Gonzalez Melo,0.00,interlocking,0.00,428.00,352.00,0.22,43.90,51.00,63.50,67.00
2017-18,47902,MAYAGUEZ,MOCA,Manuel Mendez Liciaga,0.00,superior,0.00,909.00,798.00,0.14,45.40,28.30,61.70,61.00
2017-18,46334,MAYAGUEZ,MOCA,Marcelino Rodriguez,0.00,intermedia,0.00,280.00,307.00,-0.09,27.10,10.40,31.70,32.30
2017-18,44545,MAYAGUEZ,MAYAGUEZ,Maria Dolores Faria,0.00,interlocking,0.00,184.00,300.00,-0.39,10.80,7.60,8.90,16.70
2017-18,44842,MAYAGUEZ,MAYAGUEZ,Maria Luisa Arcelay,0.00,elemental,0.00,113.00,119.00,-0.05,75.90,75.50,86.80,84.20
2017-18,40758,MAYAGUEZ,AÑASCO,Mariana Bracetti,0.00,elemental,1.00,117.00,125.00,-0.06,98.00,98.00,66.00,100.00
2017-18,43299,MAYAGUEZ,SAN GERMAN,Mariano Abril,0.00,elemental,0.00,124.00,132.00,-0.06,60.70,65.60,60.70,84.20
2017-18,42283,MAYAGUEZ,MAYAGUEZ,Mariano Riera Palmer,0.00,elemental,0.00,257.00,222.00,0.16,45.50,57.90,55.90,76.50
2017-18,41590,MAYAGUEZ,LAJAS,Mario Pagan Irizarry,0.00,elemental,1.00,138.00,179.00,-0.23,91.00,100.00,93.00,92.00
2017-18,15396,MAYAGUEZ,ISABELA,Mateo Hernandez,0.00,elemental,0.00,222.00,220.00,0.01,36.10,49.00,30.80,52.80
2017-18,41111,MAYAGUEZ,HORMIGUEROS,Miguel A Rivera,0.00,elemental,1.00,164.00,144.00,0.14,34.00,28.00,24.00,26.00
2017-18,46987,MAYAGUEZ,CABO ROJO,Monserrate Leon Irizarry,0.00,superior,0.00,494.00,391.00,0.26,41.50,12.30,46.20,47.60
2017-18,15321,MAYAGUEZ,ISABELA,Nicandro Garcia,0.00,elemental,1.00,184.00,144.00,0.28,76.00,87.00,73.00,93.00
2017-18,17657,MAYAGUEZ,ISABELA,Nueva Caferina Cordero,0.00,elemental,0.00,295.00,113.00,1.61,47.60,53.50,34.00,52.60
2017-18,42259,MAYAGUEZ,MAYAGUEZ,Olga Mas Ramirez,0.00,elemental,0.00,223.00,251.00,-0.11,41.90,43.50,22.60,66.70
2017-18,43489,MAYAGUEZ,MOCA,Pablo Cardona,0.00,elemental,1.00,174.00,142.00,0.23,38.00,41.00,26.00,56.00
2017-18,40071,MAYAGUEZ,AGUADA,Padre Pablo Gutierrez,0.00,elemental,1.00,145.00,168.00,-0.14,80.00,86.00,81.00,89.00
2017-18,40741,MAYAGUEZ,AÑASCO,Parcelas Maria,0.00,elemental,1.00,215.00,177.00,0.21,53.00,64.00,36.00,64.00
2017-18,47126,MAYAGUEZ,SAN SEBASTIAN,Patria Latorre,0.00,superior,0.00,894.00,764.00,0.17,70.60,38.50,75.50,70.90
2017-18,40980,MAYAGUEZ,CABO ROJO,Pedro Nelson Colberg,0.00,intermedia,0.00,332.00,335.00,-0.01,31.30,5.50,32.20,23.20
2017-18,47951,MAYAGUEZ,AGUADA,Profesora Juana Rosario Carrero,0.00,intermedia,0.00,491.00,604.00,-0.19,45.40,7.50,49.60,44.40
2017-18,40329,MAYAGUEZ,AGUADILLA,Rafael Cordero,0.00,elemental,1.00,125.00,164.00,-0.24,52.00,55.00,49.00,63.00
2017-18,42374,MAYAGUEZ,MAYAGUEZ,Rafel Cordero Molina,0.00,elemental,1.00,188.00,182.00,0.03,45.00,52.00,41.00,59.00
2017-18,40436,MAYAGUEZ,AGUADILLA,Rafael Fabian,0.00,elemental,1.00,165.00,185.00,-0.11,53.00,72.00,44.00,53.00
2017-18,41103,MAYAGUEZ,HORMIGUEROS,Rafael Hernandez,0.00,elemental,1.00,166.00,175.00,-0.05,49.00,48.00,30.00,70.00
2017-18,42390,MAYAGUEZ,MAYAGUEZ,Rafael Martinez Nadal,0.00,elemental,0.00,207.00,199.00,0.04,49.40,47.70,54.00,78.10
2017-18,46052,MAYAGUEZ,HORMIGUEROS,Ramon E Rodriguez Diaz,0.00,intermedia,0.00,444.00,420.00,0.06,47.30,10.90,39.60,42.10
2017-18,43794,MAYAGUEZ,SAN SEBASTIAN,Ramon Maria Torres,0.00,elemental,0.00,301.00,267.00,0.13,69.50,71.30,56.70,89.40
2017-18,44529,MAYAGUEZ,LAJAS,Ramon Olivares,0.00,elemental,0.00,175.00,185.00,-0.05,85.30,94.60,70.30,100.00
2017-18,41921,MAYAGUEZ,MARICAO,Raul Ybarra,0.00,interlocking,0.00,241.00,233.00,0.03,31.80,22.50,27.20,41.20
2017-18,47571,MAYAGUEZ,MAYAGUEZ,Rio Cañas Abajo,0.00,interlocking,0.00,288.00,272.00,0.06,32.20,18.40,20.10,39.80
2017-18,41566,MAYAGUEZ,LAJAS,Rosendo Matienzo Cintron,0.00,elemental,0.00,118.00,154.00,-0.23,83.30,84.80,83.30,95.00
2017-18,45468,MAYAGUEZ,AGUADILLA,Salvador Fuentes,0.00,superior,0.00,288.00,213.00,0.35,26.00,2.00,46.00,40.00
2017-18,44511,MAYAGUEZ,CABO ROJO,Sebastian Pabon Alves (Corozo),0.00,interlocking,0.00,179.00,214.00,-0.16,51.30,40.30,47.10,51.10
2017-18,48306,MAYAGUEZ,CABO ROJO,Segunda Unidad Bo Puerto Real,0.00,interlocking,0.00,373.00,374.00,0.00,36.40,17.80,43.50,49.30
2017-18,41061,MAYAGUEZ,HORMIGUEROS,Segundo Ruiz Belvis,0.00,superior,0.00,712.00,767.00,-0.07,54.00,7.40,60.70,55.80
2017-18,42085,MAYAGUEZ,MAYAGUEZ,Segundo Ruiz Belvis,0.00,elemental,0.00,222.00,239.00,-0.07,36.40,32.70,26.20,55.20
2017-18,47357,MAYAGUEZ,CABO ROJO,Severo E Colberg Ramirez,0.00,elemental,0.00,481.00,491.00,-0.02,41.90,47.50,26.70,65.80
2017-18,44891,MAYAGUEZ,HORMIGUEROS,Su Alfredo Dorrington,0.00,interlocking,0.00,407.00,313.00,0.30,36.00,25.60,31.20,37.90
2017-18,41020,MAYAGUEZ,CABO ROJO,Su Antonio Acaron Correa,0.00,interlocking,0.00,349.00,351.00,-0.01,62.70,48.20,58.40,63.00
2017-18,42481,MAYAGUEZ,MOCA,Su Aristides Maisonave,0.00,elemental,1.00,123.00,220.00,-0.44,77.00,86.00,69.00,86.00
2017-18,43729,MAYAGUEZ,SAN SEBASTIAN,Su Bernaldo Mendez Jimenez,0.00,interlocking,0.00,361.00,475.00,-0.24,35.10,15.10,32.90,40.20
2017-18,43752,MAYAGUEZ,SAN SEBASTIAN,Su Carmelo Serrano Cubano,0.00,interlocking,0.00,372.00,415.00,-0.10,48.40,29.40,43.20,57.40
